Subject,Catalog Nbr,Section,Class Nbr,Course Title,Component,Units,Bldg,Room,Days,Time,Instructor,Attributes
BIOS,994,4,8454,DOCT RESEARCH AND DISSERTATION,Lecture,3,,TBA,TBA,TBA,,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,5,8471,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"ZENG,DONGLIN ",
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,10,8439,DOCT RESEARCH AND DISSERTATION,Lecture,3,,TBA,TBA,TBA,,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,11,8449,DOCT RESEARCH AND DISSERTATION,Lecture,3,,TBA,TBA,TBA,,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,13,10409,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Schwartz,Todd Andrew ",
GRZ,,,,,,,,TBA,TBA,TBA,,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,25,8447,DOCT RESEARCH AND DISSERTATION,Lecture,3,,TBA,TBA,TBA,,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,29,9273,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,31,8444,DOCT RESEARCH AND DISSERTATION,Lecture,3,,TBA,TBA,TBA,,
GRZ,,,,,,,,TBA,TBA,TBA,,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,40,8440,DOCT RESEARCH AND DISSERTATION,Lecture,3,,TBA,TBA,TBA,,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,42,8442,DOCT RESEARCH AND DISSERTATION,Lecture,3,,TBA,TBA,TBA,,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,48,8441,DOCT RESEARCH AND DISSERTATION,Lecture,3,,TBA,TBA,TBA,,
GRZ,,,,,,,,TBA,TBA,TBA,,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,51,9468,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Wu,Di ",
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,53,8482,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,54,8452,DOCT RESEARCH AND DISSERTATION,Lecture,3,,TBA,TBA,TBA,,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,59,8455,DOCT RESEARCH AND DISSERTATION,Lecture,3,,TBA,TBA,TBA,,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,61,8475,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,65,10410,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"WEINBERG,CLARICE R ",
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,67,10411,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Garcia,Tanya Pamela ",
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,71,15801,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,73,8517,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,75,9259,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,79,9097,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Rashid,Naim Ur ",
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,80,8451,DOCT RESEARCH AND DISSERTATION,Lecture,3,,TBA,TBA,TBA,,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,81,9464,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Li,Quefeng ",
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,82,9465,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,83,8445,DOCT RESEARCH AND DISSERTATION,Lecture,3,,TBA,TBA,TBA,,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,84,9262,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,85,8513,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,86,9344,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,88,8446,DOCT RESEARCH AND DISSERTATION,Lecture,3,,TBA,TBA,TBA,,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,89,8448,DOCT RESEARCH AND DISSERTATION,Lecture,3,,TBA,TBA,TBA,,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,90,8450,DOCT RESEARCH AND DISSERTATION,Lecture,3,,TBA,TBA,TBA,,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,91,9261,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Jiang,Yuchao ",
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,93,8437,DOCT RESEARCH AND DISSERTATION,Lecture,3,,TBA,TBA,TBA,,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,94,8453,DOCT RESEARCH AND DISSERTATION,Lecture,3,,TBA,TBA,TBA,,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,95,8438,DOCT RESEARCH AND DISSERTATION,Lecture,3,,TBA,TBA,TBA,,
GRZ,,,,,,,,TBA,TBA,TBA,,
BIOS,994,98,10602,DOCT RESEARCH AND DISSERTATION,Lecture,3,TBA,TBA,TBA,TBA,"Shook-Sa,Bonnie Elizabeth",
GRZ,,,,,,,,TBA,TBA,TBA,,
ENVR,135,2,11893,ECUIPP LAB ENVIRON RSRCH,Lecture,3,McGavran-Greenberg (,2301,TuTh,11:00 - 12:15,"Northcross,Amanda L. ","PX/PL, , IDEA PX/PL, "
GR1,,,,,,,,,TuTh,11:00 - 12:15,,
ENVR,230,1,13190,ENVIRON HLTH ISSUES,Lecture,3,Michael Hooker Resea,3,TuTh,14:00 - 15:15,"Northcross,Amanda L. ",
GR1,,,,,,,,,TuTh,14:00 - 15:15,,
ENVR,240,1,9442,UGRD RESEARCH PRGM TRAINING ,Lecture,1,Rosenau (Public Heal,230,TuTh,11:00 - 12:15,"FRY,REBECCA C ",
GR1,,,,,,,,,TuTh,11:00 - 12:15,,GR1 Research Intensive
GR1,,,,,,,,,TuTh,11:00 - 12:15,,
ENVR,335,2,11136,ECUIPP LAB ADVNCD ENVRN RSRCH,Lecture,3,McGavran-Greenberg (,2301,TuTh,11:00 - 12:15,"Northcross,Amanda L. ",
ENVR,400,1,8771,SEMINAR SERIES,Lecture,0.5 - 1,TBA,TBA,W,12:20 - 13:10,"WEINBERG,HOWARD ",
GR1,,,,,,,,TBA,W,12:20 - 13:10,,
ENVR,403,1,8813,ENVR CHEM PROCESSES,Lecture,3,McGavran-Greenberg (,1301,TuTh,11:00 - 12:15,"SURRATT,JASON D. ",
ENVR,417,1,8774,OCEANOGRAPHY,Lecture,3,Murray Hall,G201,TuTh,08:00 - 09:15,"TESKE,ANDREAS P ",
GR1,,,,,,,,G201,TuTh,08:00 - 09:15,,
GR1,,,,,,,,G201,TuTh,08:00 - 09:15,,
ENVR,423,01W,9763,INDUSTRIAL TOXICOL,Lecture,3,,G201,TuTh,08:00 - 09:15,,
GR1,,,,,,,,G201,TuTh,08:00 - 09:15,,
ENVR,425,1,13196,INTRODUCTION TO HEALTH PHYSICS,Lecture,3,McGavran-Greenberg (,2303,Th,14:00 - 16:30,"SIT,ROGER C ",
GR1,,,,,,,,,Th,14:00 - 16:30,,
ENVR,452,1,14002,FLUID DYNAMICS,Lecture,3,Murray Hall,G201,TuTh,11:00 - 12:15,"BANE Jr,JOHN M ",
GR1,,,,,,,,G201,TuTh,11:00 - 12:15,,
ENVR,475,1,9307,GLBL CLIMATE CHANGE INTERDISC,Lecture,1,Mitchell,5,Tu,15:30 - 16:45,"WEST,JAMES JASON",
CPF,,,,,,,,5,Tu,15:30 - 16:45,,
GR1,,,,,,,,5,Tu,15:30 - 16:45,,
ENVR,520,1,8777,BIOL OCEANOGRAPHY,Lecture,4,Murray Hall,G201,TuTh,14:00 - 15:15,"MARCHETTI,ADRIAN ",PL
GR1,,,,,,,,G201,TuTh,14:00 - 15:15,,
ENVR,580,1,9305,PLCY DESIGN ENVR HEALTH SOLNS,Lecture,3,Michael Hooker Resea,3,TuTh,09:30 - 10:45,"WHITTINGTON,DALE ",
GR1,,,,,,,,,TuTh,09:30 - 10:45,,GR1 E2- Academic Internship
ENVR,593,6,8819,UG PRACTICUM IN EHS,Lecture,3-Jan,TBA,TBA,TBA,TBA,"VIZUETE,WILLIAM ",
ENVR,593,7,8842,UG PRACTICUM IN EHS,Lecture,3-Jan,TBA,TBA,TBA,TBA,"FRY,REBECCA C ",
ENVR,593,11,8820,UG PRACTICUM IN EHS,Lecture,3-Jan,TBA,TBA,TBA,TBA,Staff ,
ENVR,593,15,8837,UG PRACTICUM IN EHS,Lecture,3-Jan,TBA,TBA,TBA,TBA,Staff ,
ENVR,593,16,8835,UG PRACTICUM IN EHS,Lecture,3-Jan,TBA,TBA,TBA,TBA,"WEST,JAMES JASON ",
ENVR,593,26,9435,UG PRACTICUM IN EHS,Lecture,3-Jan,TBA,TBA,TBA,TBA,"Stewart,Jill R. ",
ENVR,593,30,13275,UG PRACTICUM IN EHS,Lecture,3-Jan,TBA,TBA,TBA,TBA,"SURRATT,JASON D.",E2- Academic Internship
ENVR,593,38,8811,UG PRACTICUM IN EHS,Lecture,3-Jan,TBA,TBA,TBA,TBA,Staff ,
ENVR,593,51,9138,UG PRACTICUM IN EHS,Lecture,3-Jan,TBA,TBA,TBA,TBA,"Woods,Courtney Georgette ",
ENVR,593,62,8810,UG PRACTICUM IN EHS,Lecture,3-Jan,TBA,TBA,TBA,TBA,"BALL,LOUISE M ",
ENVR,593,95,8845,UG PRACTICUM IN EHS,Lecture,3-Jan,TBA,TBA,TBA,TBA,"NYLANDER-FRENCH,LEENA A ",
ENVR,593,96,8861,UG PRACTICUM IN EHS,Lecture,3-Jan,TBA,TBA,TBA,TBA,"WEINBERG,HOWARD ",
ENVR,593,999,10538,UG PRACTICUM IN EHS,Lecture,3-Jan,TBA,TBA,TBA,TBA,Staff ,
ENVR,601,1,8843,EPID FOR ENVIRON SCIENTISTS ,Lecture,3,Rosenau (Public Heal,133,TuTh,11:00 - 12:15,"Brown,Joseph Mark",
GR1,,,,,,,,,TuTh,11:00 - 12:15,,
ENVR,635,1,11151,ENERGY MODELING,Lecture,3,Phillips,265,TuTh,12:30 - 13:45,"KITTNER,NOAH R",
ENVR,650,1,8812,CHEM CARCINOGENESIS,Lecture,2,McGavran-Greenberg (,2303,TuTh,09:30 - 10:45,"GOLD,AVRAM",
ENVR,662,1,8775,SCIENTIF COMPUTATION II,Lecture,3,Phillips,224,TuTh,12:30 - 13:45,"HUANG,JINGFANG ",
ENVR,669,1,8814,APPL MATH METHODS II,Lecture,3,Phillips,224,TuTh,11:00 - 12:15,"Saenz Hervias,Pedro Javier ",
ENVR,672,1,13204,ENVIRONMENTAL PHYSICS II,Lecture,3,McGavran-Greenberg (,2302,TuTh,12:30 - 13:45,"MILLER,CASS T ",
GR1,,,,,,,,,TuTh,12:30 - 13:45,,
ENVR,685,1,9441,WATER POLICY IN LDC,Lecture,3,Gardner,210,F,09:05 - 11:45,"WHITTINGTON,DALE",
ENVR,691H,7,9452,HONORS RESEARCH,Lecture,3,TBA,TBA,TBA,TBA,"FRY,REBECCA C ",
ENVR,691H,16,13276,HONORS RESEARCH,Lecture,3,TBA,TBA,TBA,TBA,"WEST,JAMES JASON ",
ENVR,691H,26,13277,HONORS RESEARCH,Lecture,3,TBA,TBA,TBA,TBA,"Stewart,Jill R. ",
ENVR,691H,30,12180,HONORS RESEARCH,Lecture,3,TBA,TBA,TBA,TBA,"SURRATT,JASON D. ",
ENVR,691H,37,13278,HONORS RESEARCH,Lecture,3,TBA,TBA,TBA,TBA,"LU,KUN ",
TBA,,,,Days: TBA,,"Instructor:MILLER,CASS T",,TBA,TBA,TBA,,
ENVR,691H,62,9279,HONORS RESEARCH,Lecture,3,TBA,TBA,TBA,TBA,"BALL,LOUISE M ",
ENVR,691H,95,13281,HONORS RESEARCH,Lecture,3,TBA,TBA,TBA,TBA,"NYLANDER-FRENCH,LEENA A ",
ENVR,691H,96,13282,HONORS RESEARCH,Lecture,3,TBA,TBA,TBA,TBA,"WEINBERG,HOWARD ",
ENVR,691H,100,13283,HONORS RESEARCH,Lecture,3,,TBA,TBA,TBA,,
ENVR,691H,127,9282,HONORS RESEARCH,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
ENVR,691H,130,13284,HONORS RESEARCH,Lecture,3,TBA,TBA,TBA,TBA,"Rager,Julia Elizabeth ",
ENVR,691H,134,11932,HONORS RESEARCH,Lecture,3,TBA,TBA,TBA,TBA,"Northcross,Amanda L. ",
ENVR,691H,136,13285,HONORS RESEARCH,Lecture,3,TBA,TBA,TBA,TBA,"FISHER,MICHAEL ",
TBA,,,,Days: TBA,,Instructor:Staff,,TBA,TBA,TBA,,
ENVR,692H,16,10578,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,"WEST,JAMES JASON ",
ENVR,692H,26,8844,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,"Stewart,Jill R. ",
ENVR,692H,30,9436,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,"SURRATT,JASON D. ",
ENVR,692H,37,9469,HONORS THESIS,Lecture,3,,TBA,TBA,TBA,,
ENVR,692H,38,10626,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,Staff ,
ENVR,692H,59,13286,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,"MILLER,CASS T ",
ENVR,692H,62,9380,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,"BALL,LOUISE M",GR1 EE
ENVR,692H,95,9437,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,"NYLANDER-FRENCH,LEENA A ",
TBA,,,,Days: TBA,,"Instructor:JASPERS,ILONA",,TBA,TBA,TBA,,
ENVR,692H,130,9382,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,"Rager,Julia Elizabeth ",
ENVR,692H,134,11933,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,"Northcross,Amanda L. ",
ENVR,692H,136,12426,HONORS THESIS,Lecture,3,TBA,TBA,TBA,TBA,"FISHER,MICHAEL ",
ENVR,692H,140,9346,HONORS THESIS,Lecture,3,,TBA,TBA,TBA,,
ENVR,695,6,9286,UNDERGRAD RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,"VIZUETE,WILLIAM ",
ENVR,695,7,8831,UNDERGRAD RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,"FRY,REBECCA C ",
ENVR,695,10,9274,UNDERGRAD RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,"CORONELL NIETO,ORLANDO ",
ENVR,695,12,8833,UNDERGRAD RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,Staff ,
695,,,15,,,,,TBA,TBA,TBA,,
695,16,,,,,9381 UNDERGRAD RESEARCH,,TBA,TBA,TBA,,
TBA,,,,,,Days: TBA,,TBA,TBA,TBA,,
ENVR,695,26,8828,UNDERGRAD RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,"Stewart,Jill R. ",
ENVR,695,30,8829,UNDERGRAD RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,"SURRATT,JASON D. ",
ENVR,695,32,13287,UNDERGRAD RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,"Turpin,Barbara Jo ",
ENVR,695,37,13288,UNDERGRAD RESEARCH,Lecture,3-Jan,,TBA,TBA,TBA,,
ENVR,695,38,8776,UNDERGRAD RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,Staff ,
ENVR,695,43,13289,UNDERGRAD RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,"GOLD,AVRAM ",
ENVR,695,51,13290,UNDERGRAD RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,"Woods,Courtney Georgette ",
ENVR,695,59,13291,UNDERGRAD RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,"MILLER,CASS T ",
ENVR,695,62,9288,UNDERGRAD RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,"BALL,LOUISE M ",
ENVR,695,95,9438,UNDERGRAD RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,"NYLANDER-FRENCH,LEENA A ",
ENVR,695,96,9462,UNDERGRAD RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,"WEINBERG,HOWARD ",
ENVR,695,98,15758,UNDERGRAD RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,"CHARACKLIS,GREGORY W ",
ENVR,695,100,9369,UNDERGRAD RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,"Serre,Marc L.","GR1 EE, Research Intensive"
ENVR,695,128,9372,UNDERGRAD RESEARCH,Lecture,3-Jan,,TBA,TBA,TBA,,"GR1 EE, Research Intensive"
ENVR,695,129,9384,UNDERGRAD RESEARCH,Lecture,3-Jan,,TBA,TBA,TBA,,"GR1 EE, Research Intensive"
ENVR,695,130,9439,UNDERGRAD RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,"Rager,Julia Elizabeth ",
ENVR,695,131,9480,UNDERGRAD RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,"KITTNER,NOAH R ",
ENVR,695,134,9832,UNDERGRAD RESEARCH,Lecture,3-Jan,,TBA,TBA,TBA,,"GR1 EE, Research Intensive"
ENVR,695,136,10586,UNDERGRAD RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,"FISHER,MICHAEL ",
ENVR,695,137,10632,UNDERGRAD RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,"Brown,Joseph Mark ",
ENVR,695,999,10537,UNDERGRAD RESEARCH,Lecture,3-Jan,TBA,TBA,TBA,TBA,Staff ,
ENVR,698,1,8823,SENIOR CAPSTONE COURSE,Lecture,3,Rosenau (Public Heal,133,MW,15:35 - 17:35,"Salzberg,Aaron",
GR1,,,,,,,,,MW,15:35 - 17:35,,
ENVR,703,1,9764,PROPOSAL WRITING FOR ENVIRON ,Lecture,3,McGavran-Greenberg (,2302,TuTh,08:00 - 09:15,"MILLER,CASS T ",
GR3,,,,,,,,,TuTh,08:00 - 09:15,,
ENVR,704,1,13205,CRITICAL ANALYSIS OF ENVIRON ,Lecture,1,McGavran-Greenberg (,2304,M,14:30 - 15:45,"Turpin,Barbara Jo ",
GR3,,,,,,,,,M,14:30 - 15:45,,
ENVR,707,1,8773,ADVANCED TOXICOLOGY,Lecture,3,Michael Hooker Resea,3,TuTh,12:30 - 13:45,"LU,KUN ",
ENVR,722,1,8772,TOXC SEMNR III,Lecture,1,TBA,TBA,M,15:30 - 16:30,"JASPERS,ILONA ",
ENVR,762,1,9765,"NUMERICAL ODE/PDE, II",Lecture,3,Phillips,228,TuTh,14:00 - 15:15,"Moosmueller,Caroline",
ENVR,764,1,8822,MATHEMATICAL MODELING II,Lecture,3,TBA,TBA,MW,13:25 - 14:40,"FOREST,M GREGORY ",
ENVR,765,1,13206,SPACE TIME EXPOSURE MAPPING ,Lecture,3,McGavran-Greenberg (,2304,TuTh,09:30 - 10:45,"Serre,Marc L. ",
GR3,,,,,,,,,TuTh,09:30 - 10:45,,
ENVR,775,1,9306,GLOBAL CLIMATE CHANGE INTERDIS,Lecture,1,Mitchell,5,Tu,15:30 - 16:45,"WEST,JAMES JASON",
GR3,,,,,,,,5,Tu,15:30 - 16:45,,
GR3,,,,,,,,5,Tu,15:30 - 16:45,,
ENVR,784,1,9431,RESEARCH AND ENVIRONMETAL JUS,Lecture,2,McGavran-Greenberg (,1305,W,13:25 - 15:15,"Woods,Courtney Georgette ",
ENVR,787,1,8860,APPLIED ENVIRONMENTAL FINANCE,Lecture,3,Knapp Bldg,3301,MW,15:30 - 16:45,"RIGGS,ERIN ",
ENVR,788,1,11157,ENV FINANCIAL RISK,Lecture,3,McGavran-Greenberg (,2305,MW,10:10 - 11:25,"CHARACKLIS,GREGORY W ",
GR3,,,,,,,,,MW,10:10 - 11:25,,
ENVR,789,1,14397,INTERNATIONAL FIELD RESEARCH ,Lecture,2,McGavran-Greenberg (,1302,M,15:35 - 17:15,"Tomaro,John Butler ",
GR3,,,,,,,,,M,15:35 - 17:15,,
ENVR,890,1,10668,SPECIAL TOPICS/ESE,Lecture,21-Jan,TBA,TBA,TBA,TBA,Staff ,
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,890,96,10635,SPECIAL TOPICS/ESE,Lecture,21-Jan,McGavran-Greenberg (,2302,TuTh,17:00 - 18:15,"WEINBERG,HOWARD ",
GR3,,,,,,,,,TuTh,17:00 - 18:15,,
ENVR,890,98,10375,SPECIAL TOPICS/ESE,Lecture,21-Jan,TBA,TBA,TBA,TBA,"CHARACKLIS,GREGORY W ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,890,890,10435,SPECIAL TOPICS/ESE,Lecture,21-Jan,TBA,TBA,TBA,TBA,"Woods,Courtney Georgette ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,890,895,10502,SPECIAL TOPICS/ESE,Lecture,21-Jan,TBA,TBA,TBA,TBA,Staff ,
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,981,5,13297,ENVR PRACTICUM,Lecture,9-Jan,TBA,TBA,TBA,TBA,"Manga,Musa ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,981,7,9363,ENVR PRACTICUM,Lecture,9-Jan,TBA,TBA,TBA,TBA,"FRY,REBECCA C",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,981,15,8850,ENVR PRACTICUM,Lecture,9-Jan,TBA,TBA,TBA,TBA,Staff ,
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,981,16,13298,ENVR PRACTICUM,Lecture,9-Jan,TBA,TBA,TBA,TBA,"WEST,JAMES JASON ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,981,26,9475,ENVR PRACTICUM,Lecture,9-Jan,TBA,TBA,TBA,TBA,"Stewart,Jill R. ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,981,30,13299,ENVR PRACTICUM,Lecture,9-Jan,TBA,TBA,TBA,TBA,"SURRATT,JASON D. ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,981,32,13300,ENVR PRACTICUM,Lecture,9-Jan,,TBA,TBA,TBA,,
ENVR,981,37,9458,ENVR PRACTICUM,Lecture,9-Jan,TBA,TBA,TBA,TBA,"LU,KUN ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,981,38,8821,ENVR PRACTICUM,Lecture,9-Jan,TBA,TBA,TBA,TBA,Staff ,
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,981,43,13301,ENVR PRACTICUM,Lecture,9-Jan,TBA,TBA,TBA,TBA,"GOLD,AVRAM ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,981,51,9335,ENVR PRACTICUM,Lecture,9-Jan,TBA,TBA,TBA,TBA,"Woods,Courtney Georgette ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,981,70,12408,ENVR PRACTICUM,Lecture,9-Jan,,TBA,TBA,TBA,,
ENVR,981,95,9125,ENVR PRACTICUM,Lecture,9-Jan,TBA,TBA,TBA,TBA,"NYLANDER-FRENCH,LEENA A ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,981,96,13302,ENVR PRACTICUM,Lecture,9-Jan,TBA,TBA,TBA,TBA,"WEINBERG,HOWARD ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,981,100,9454,ENVR PRACTICUM,Lecture,9-Jan,TBA,TBA,TBA,TBA,"Serre,Marc L. ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,981,130,13303,ENVR PRACTICUM,Lecture,9-Jan,TBA,TBA,TBA,TBA,"Rager,Julia Elizabeth ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,981,133,12179,ENVR PRACTICUM,Lecture,9-Jan,,TBA,TBA,TBA,,
ENVR,981,134,12113,ENVR PRACTICUM,Lecture,9-Jan,TBA,TBA,TBA,TBA,"Northcross,Amanda L. ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,989,1,9304,ENV CRISIS MANAGEMENT,Lecture,3,Rosenau (Public Heal,133,MW,15:35 - 17:35,"Salzberg,Aaron",
GR3,,,,,,,,,MW,15:35 - 17:35,,
ENVR,991,5,15809,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,"Manga,Musa ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,991,6,8792,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,"VIZUETE,WILLIAM",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,991,12,8778,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,Staff ,
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,991,15,8782,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,Staff ,
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,991,16,8794,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,"WEST,JAMES JASON ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,991,18,8864,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,Staff,
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,991,32,8865,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,"Turpin,Barbara Jo ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,991,33,8787,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,"Piehler,Michael Forbes ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,991,37,9116,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,"LU,KUN ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,991,38,8789,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,Staff,
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,991,51,9373,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,"Woods,Courtney Georgette ",
GR3,,,,,,,,TBA,TBA,TBA,,
ENVR,991,59,8783,RESEARCH IN ESE,Lecture,9-Jan,TBA,TBA,TBA,TBA,"MILLER,CASS T ",
GR3,,,,,,,,TBA,TBA,TBA,,
